long,lat,id,nombre,tipo,colectividad,telefono,fax,web,email,observaciones,calle_nombre,calle_altura,calle_cruce,piso,dpto,oficina,barrio,comuna,codigo_postal,codigo_postal_argentino
-58.3740134832595,-34.6127811651519,585,Centro Cultural Brasil-Argentina,Institución Cultural - Social,Brasilera,5235-1152,,http://ccba.itamaraty.gov.br/pt-br/,ccba.buenosaires@itamaraty.gov.br,,Av. Belgrano,552,,,,,Monserrat,Comuna 1,1092,C1092AAS
-58.433392155469,-34.5911028819497,421,Foynes,Gastronomía,Brasilera,6409-4954,,www.facebook.com/barfoynes,foynesrestobar@gmail.com,,Av. Cnel. Niceto Vega,4984,,,,,Palermo,Comuna 14,1414,C1414BEH
-58.3813514840646,-34.5920111198975,853,Consulado de Brasil,Consulado,Brasilera,4515-6500/6531/6511,4508-6520,www.cgbuenosaires.itamaraty.gov.br,cg.baires@itamaraty.gov.br; assistencia.baires@itamaraty.gov.br,,Carlos Pellegrini,1363,,5,P,,Retiro,Comuna 1,1011,C1011AAA
-58.3830833600007,-34.5922734497603,852,Embajada de Brasil,Embajada,Brasilera,5246-7400,,http://buenosaires.itamaraty.gov.br/es-es/,brasemb.buenosaires@itamaraty.gov.br,,Cerrito,1350,,,,,Retiro,Comuna 1,1010,C1010ABB
-58.4329347155239,-34.590744688656,420,Devenir,Gastronomía,Brasilera,4776-3368,,,,,Serrano,1327,,,,,Palermo,Comuna 14,1414,C1414DFA
-58.4382160897257,-34.5829093382534,419,Boteco do Brasil,Gastronomía,Brasilera,3979-2970 / 4770-9130,,,botecodobrasil@hotmail.com,,Honduras,5774,,,,,Palermo,Comuna 14,1414,C1414BNH
-58.4250340578803,-34.5897315198487,418,Me leva Brasil,Gastronomía,Brasilera,4832-4290,,http://www.melevabrasil.com.ar/,,,Costa Rica,4488,,,,,Palermo,Comuna 14,1414,C1414BSF
-58.3732647153848,-34.6030151124372,645,Cámara de Comercio Argentino-Británica,Institución Profesional,Británica,4394-2762,,www.ccab.com.ar,info@ccab.com.ar,,Av. Corrientes,457,,10,,,San Nicolas,Comuna 1,1043,C1043AAE
-58.3952058167019,-34.5856167235474,795,Embajada Britanica,Embajada,Británica,4808-2200 (Conmutador),,https://www.facebook.com/ukinargentina/,askinformation.baires@fco.gov.uk,,Dr. Luis Agote,2412,,,,,Recoleta,Comuna 2,1425,C1425EOF
-58.5097926663305,-34.609586170914,554,Sociedad de Beneficencia de Británicos y Estaodunidenses,Institución Cultural - Social,Británica,4567-9997,,www.babs.org.ar,consultas@babs.org.ar,,Av. Segurola,2941,,,,,Villa Devoto,Comuna 11,1417,C1417BBS
-58.3879496378999,-34.6345647520364,361,Hospital Británico,Institución de Salud,Británica,4309-6400 / 4309-6801,,http://www.hospitalbritanico.org.ar/,consultas@hbritanico.com.ar,,Perdriel,74,,,,,Barracas,Comuna 4,1280,C1280AEB
-58.3784100042988,-34.6008299451155,644,Consejo Comunidad Arg. Britanica,Institución Cultural - Social,Británica,5254-8064/5,,http://www.abcc.org.ar/,,,Esmeralda,634,,2,D,,San Nicolas,Comuna 1,1007,C1007ABF
-58.4467069222195,-34.5592062468197,706,Embajada de Bulgaria,Embajada,Búlgara,4781-8644 / 4786-6273 / 4781-1214,,,,,Sucre 1568 (1428),,,,,,Belgrano,Comuna 13,,
-58.4467069222195,-34.5592062468197,707,Consulado de Bulgaria,Consulado,Búlgara,4781-8644,4781-1214,www.webs.uol.sinectis.com.ar/embular,embassy.buenosaires@mfa.bg; bg.buenosaires@mfa.bg,,Sucre 1568 (1428),,,,,,Belgrano,Comuna 13,,
-58.3830278219014,-34.6129188277993,586,Fundación Argentino Búlgara,Institución Cultural - Social,Búlgara,4639-4301,,,fundacionargentinobulgara@gmail.com; gerardoluca@hotmail.com,,Salta,378,,4,,,Monserrat,Comuna 1,1074,C1074AAH
-58.3804108017546,-34.610107780469,587,Consulado de CaboVerde,Consulado,Caboverdiana,4334-0524,,www.gov.cv/minnec,mne@gov.cv,,Bernardo de Irigoyen,146,,1,,C,Monserrat,Comuna 1,1072,C1072AAD
-58.3732069630999,-34.6033731391574,640,Cámara de Comercio Argentino Canadiense,Institución Profesional,Canadiense,4327-4280,4327-4279,http://www.argcancham.com.ar,ccac@argcancham.com.ar,,Av. Corrientes,456,,19,,194,San Nicolas,Comuna 1,1043,C1043AAR
-58.3913993711865,-34.5890945430396,773,Luna Negra,Gastronomía,Canadiense,4803-1313,,,,,Guido,1936,,,,,Recoleta,Comuna 2,1119,C1119AAD
-58.3978520528239,-34.5799800323703,422,Embajada de Canadá,Embajada,Canadiense,4808-1000,4808-1111,www.buenosaires.gc.ca,bairs-webmail@international.gc.ca,,Tagle,2828,,,,,Palermo,Comuna 14,1425,C1425EEH
-58.3953104701516,-34.5914594656522,774,Embajada de República Checa,Embajada,Checa,4807-3107,4800-1088,www.mfa.cz/buenosaires,buenosaires@embassy.mzv.cz,,Junín,1461,,,,,Recoleta,Comuna 2,1113,C1113AAM
-58.3953211309364,-34.5914199171624,776,Centro Checo de Buenos Aires,Institución Cultural - Social,Checa,4807-3107,4807-3109,www.czechcentres.cz/buenos,ccbuenosaires@czech.cz,,Junín,1461,,,,,Recoleta,Comuna 2,1113,C1113AAM
-58.3952706332618,-34.5914330740631,775,Consulado Checo,Consulado,Checa,4807-3107,,www.mzv.cz/buenosaires,buenosaires@embassy.mzv.cz,,Junín,1461,,,,,Recoleta,Comuna 2,1113,C1113AAM
-58.4382090698761,-34.6275476340576,72,Ceský Dum Argentina,Institución Cultural - Social,Checa,4541-9437 / 1568240131,,"www.cesky-dum.com.ar, www.facebook.com/pg/colectividad.ceskydumargentina",info@cesky-dum.com.ar;  rbasovnik@cesky-dum.com.ar,,José Bonifacio,758,,2,D,,Caballito,Comuna 6,1424,C1424CHP
-58.4029790015658,-34.61273465943,248,Centro Cultural chileno Gabriela Mistral,Institución Cultural - Social,Chilena,4942-5263,,,ccchgmistral@hotmail.com; magallymillan@hotmail.com; luisjalep@yahoo.com.ar;,,Saavedra,244,,,,,Balvanera,Comuna 3,1083,C1083ACF
-58.3561089608678,-34.6360392543451,921,Agrupación Sólo Chile,Institución Cultural - Social,Chilena,4301-6307,,,solo-chile@hotmail.com,,Lamadrid,259,,,,,Boca,Comuna 4,1166,C1166AAC
-58.3741355907101,-34.6074381584797,641,Consulado de Chile,Consulado,Chilena,4331-6228/29/30/31/32/33,4331-6235/4328,www.consuladodechile.org.ar,cg.baires@minrel.gov.cl,,Av. Roque Saenz Peña,547,,2,,,San Nicolas,Comuna 1,1035,C1035AAA
-58.3922361375658,-34.6090080471774,250,Federación Estudiantil Chile Intenacional - FECHI,Institución Cultural - Social,Chilena,4953-1480,,http://fechint.tripod.com,fechi-int@yahoo.com.ar; fechi_int@hotmail.com,,Av Rivadavia,1815,,5,B,,Balvanera,Comuna 3,1033,C1033AAI
-58.3600054138937,-34.6330054961632,920,Centro Chileno Bernardo O´Higgins,Institución Cultural - Social,Chilena,1536312028,,http://ccbohiggins.blogspot.com,centrochilenobo@yahoo.com.ar; centrochilenobernardoohiggins@gmail.com,,Almirante Brown,928,,,,,Boca,Comuna 4,1159,C1159ABO
-58.4255461511379,-34.6035400380713,42,Centro Cultural chileno Pablo Neruda,Institución Cultural - Social,Chilena,4867-2587 - 4777-3555,,http://ccpabloneruda.blogspot.com.ar/,,,Palestina,651,,9,A,,Almagro,Comuna 5,1182,C1182ADC
-58.3801392726965,-34.5961964977081,854,Los chilenos,Gastronomía,Chilena,4328-3123,,,,,Suipacha,1024,,,,,Retiro,Comuna 1,1008,C1008AAV
-58.4157720159406,-34.6236323607803,165,Agrupación de Manos Chilenas en Argentina,Institución Cultural - Social,Chilena,4941-6019/ 1558709925/ 1562042269,,,agrupmachi@yahoo.com.ar; penecatroncoso@yahoo.com.ar; silvia_galle@yahoo.com.ar,,Carlos Calvo,3565,,,,,Boedo,Comuna 5,1230,C1230ABI
-58.4234671315702,-34.6289041498154,166,Asociación Cultural Lemu-Milla (Bosque Dorado),Institución Cultural - Social,Chilena,4925-1027,,,,,José Mármol,1200,,,,,Boedo,Comuna 5,1255,C1255ABD
-58.3705553596909,-34.6390736415891,360,Centro Violeta Parra Buenos Aires,Institución Cultural - Social,Chilena,4302-9593,,centrovioletaparra@hotmail.com,,,Olavarría,1321,,,,,Barracas,Comuna 4,1267,C1267AEC
-58.4019222535502,-34.6106917676969,247,Red Solidaria “Chilenos en Argentina”,Institución Cultural - Social,Chilena,4951-7284,,"redsolidariachilenosenargentina.blogspot.com.ar, www.facebook.com/redsolidariachilenosenargentina",info@redsolchiarg.org.ar,,Alberti,73,,2,F,,Balvanera,Comuna 3,1082,C1082AAA
-58.3989065145639,-34.6235524379683,151,Comision Derechos Humanos y Exonerados Politicos chilenos en Argentina,Institución Cultural - Social,Chilena,1551353797,,,codehepchi@gmail.com,,Av. San Juan,2380,,,,,San Cristobal,Comuna 3,1232,C1232AAS
-58.3988059950677,-34.5814224793664,423,Embajada de Chile,Embajada,Chilena,4808 8600 / 4808-8601/ 4808 8655,4804 5927,http://chile.gob.cl/argentina/es/,echile.argentina@minrel.gov.cl,,Tagle,2762,,,,,Palermo,Comuna 14,1425,C1425EEF
-58.4393868110845,-34.5975038302797,16,Red de Mujeres Chilenas en Argentina,Institución Cultural - Social,Chilena,4854-3376,,,redmujereschiarg@hotmail.com,,Acevedo,491,,3,B,,Villa Crespo,Comuna 15,1414,C1414DJI
-58.4388196461134,-34.5986120270676,17,Cofochilex Argentina,Institución Cultural - Social,Chilena,4855-4811,,https://www.facebook.com/ConfederacionDeFolclorChilenoEnElExtranjero/,cofochilexargentina@yahoo.com.ar,,Malabia,465,,,,,Villa Crespo,Comuna 15,1414,C1414DLI
-58.4080292339892,-34.5993676202666,249,Agrupación Social y Cultural Semilla Latinoamericana,Institución Cultural - Social,Chilena,49634381 /1140537157,,chivychile@yahoo.com.ar;semillaslatinoamericana@yahoo.com.ar,,,San Luis,3057,,PB,2,,Balvanera,Comuna 3,1186,C1186ACG
-58.45105466158,-34.5566159329098,710,Hsiang Ting-Tang,Gastronomía,China,4788-0125/0371,,,,,Arribeños,2245,,,,,Belgrano,Comuna 13,1428,C1428APC
-58.4958342380555,-34.5629838098408,216,Embajada de la República Popular China en Argentina,Embajada,China,4547-8166/8100/8110,4545-1141,http://ar.chineseembassy.org/esp,protocoloembchina@live.cn; chinaemb_ar@mfa.gov.cn,,Av. Crisólogo Larralde,5349,,,,,Saavedra,Comuna 12,1431,C1431APM
-58.4961030762577,-34.56309296842,217,Consulado de China,Consulado,China,4547-8166/8100/8110,,,consulate_arg@msa.gov.fn,,Av. Crisólogo Larralde,5349,,,,,Saavedra,Comuna 12,1431,C1431APM
-58.4210063365925,-34.6124974271379,44,Tou-Fu,Gastronomía,China,4958-0842,,,,,Castro Barros,59,,,,,Almagro,Comuna 5,1178,C1178AAA
-58.4509662355717,-34.557416975327,708,Asociación Barrio Chino de Belgrano,Institución Cultural - Social,China,4787-5606,4787-5606,,barriochinodebelgrano@hotmail.com,,Mendoza,1718,,,,,Belgrano,Comuna 13,1428,C1428DKB
-58.4517154718882,-34.5564716499999,709,BuddhaBA,Institución Cultural - Social,China,4706-2382,,http://www.buddhaba.com.ar/,INFO@BUDDHABA.COM.AR,,Arribeños,2288,,,,,Belgrano,Comuna 13,1428,C1428APD
-58.4501839625608,-34.5576223344331,711,Dragón Porteño,Gastronomía,China,4780-0984 / 4784-6464,,,,,Arribeños,2137,,,,,Belgrano,Comuna 13,1428,C1428APA
-58.4491310726905,-34.5568309459737,712,Hong Kong Style,Gastronomía,China,4786-3456,,,,,Montañeses,2149,,,,,Belgrano,Comuna 13,1428,C1428AQG
-58.4504864191305,-34.5572727310423,713,Todos Contentos,Gastronomía,China,4780-3437,,,,,Arribeños,2177,,,,,Belgrano,Comuna 13,1428,C1428APA
-58.4508364384444,-34.5568946938219,714,China Rose,Gastronomía,China,4780-5358,,,,,Mendoza,1689,,,,,Belgrano,Comuna 13,1428,C1428DJO
-58.4510400717592,-34.5566327973808,715,Palitos,Gastronomía,China,4786-8566,,,,,Arribeños,2243,,,,,Belgrano,Comuna 13,1428,C1428APC
-58.4507652179645,-34.5575700002988,716,Lai Lai,Gastronomía,China,4780-4900,,,,,Arribeños,2168,,,,,Belgrano,Comuna 13,1428,C1428APB
-58.4278857149701,-34.620498589029,43,China Doll,Gastronomía,China,4983-9925,,,,,Av. La Plata,492,,,,,Almagro,Comuna 5,1235,C1235ABO
-58.3757419857882,-34.6082640751402,589,Chino Central,Gastronomía,China,4331-3670 / 4343-3783,,,,,Av. Rivadavia,656,,,,,Monserrat,Comuna 1,1002,C1002AAR
-58.3922931141739,-34.6074075151189,252,Casa de la Cultura China,Institución Cultural - Social,China,5361-1248,,,,,Callao,150,,,,,Balvanera,Comuna 3,1022,C1022AAO
-58.4088642953424,-34.604541650273,251,"Asociación Cultural China Argentina ""Phoenix Dorada""",Institución Cultural - Social,China,4954-8267 / 1566429835,,,sf.carola@gmail.com,,Jean Jaures,469,,2,C,,Balvanera,Comuna 3,1215,C1215ACG
-58.4087636855311,-34.5811494510363,424,Lindo Jardín,Gastronomía,China,4803-0914 / 4802-6851,,http://lindojardin.tripod.com/,,,Cabello,3419,,,,,Palermo,Comuna 14,1425,C1425API
-58.3653629119264,-34.6196454934361,577,Royal China,Gastronomía,China,4313-8121,,,,,Alicia Moreau de Justo,1808,,,,,Puerto Madero,Comuna 1,1107,C1107AFL
-58.450217615488,-34.5674432253391,239,Tao Tao,Gastronomía,China,4783-5806,,,,,Av. Cabildo,1418,,,,,Colegiales,Comuna 13,1426,C1426ABO
-58.4454142399289,-34.5704812333292,238,Asociación Cultural Chino Argentino -ACCA,Institución Cultural - Social,China,4775-3113,,http://www.chinoargentina.org.ar/,info@chinoargentina.org.ar; eventos@chinoargentina.org.ar,,Av. Federico Lacroze,2437,,,,,Colegiales,Comuna 13,1426,C1426CPJ
-58.3948129593509,-34.5951895586374,778,Garden,Gastronomía,China,4813-7555 / 4816-3915,,,,,Riobamba,1156,,,,,Recoleta,Comuna 2,1116,C1116ABH
-58.3754033197217,-34.6041180629536,643,Asociación de Amigos entre Argentina y el Pueblo de China,Institución Cultural - Social,China,4327-1135,,http://www.aaachi.com.ar/ https://www.facebook.com/pg/AAACHINA,mail@aaachi.com.ar,,Florida,336,,,,,San Nicolas,Comuna 1,1005,C1005AAH
-58.3831394202736,-34.6001950901148,642,"Cámara de la Producción,la Industria y el Comercio Argentino-China",Institución Profesional,China,4372-6133,,http://www.argenchina.org/institucional/contacto.asp,argenchina@ciudad.com.ar,,Viamonte,1145,,7,A,,San Nicolas,Comuna 1,1053,C1053ABW
-58.4024718133532,-34.5836105108305,777,Cinco Corderos,Gastronomía,China,4806-9466,,,,,Las Heras,2920,,,,,Recoleta,Comuna 2,1425,C1425AST
-58.4362214048102,-34.5667024103712,425,La Casita China,Gastronomía,China,4771-6681,,,,,Maure,1711,,,,,Palermo,Comuna 14,1426,C1426CUE
-58.4342671108075,-34.5758384355834,426,Nueva Casita China,Gastronomía,China,4778-0940,,,,,Santa Fé,5300,,,,,Palermo,Comuna 14,1425,C1425BIO
-58.4425593171568,-34.5672778248119,427,Los Chinos,Gastronomía,China,4777-6789 / 4776-0229 / 4778-9688,,,,,Federico Lacroze,2121,,,,,Palermo,Comuna 14,1426,C1426CPG
-58.4885413259276,-34.5673542232039,232,Cinco Corderos,Gastronomía,China,4545-8596,,,,,Pacheco,3107,,,,,Villa Urquiza,Comuna 12,1431,C1431FJM
-58.4144311518157,-34.5969420745701,781,Corronchos,Gastronomía,Colombiana,4964-5919,,,,,José Antonio Cabrera,3412,,,,,Recoleta,Comuna 2,1186,C1186AAN
-58.3813652333192,-34.5920771682315,857,Embajada de Colombia,Embajada,Colombiana,4325-1106 / 4323-1610 / 4325-0258,,,ebaires@cancilleria.gov.co,,Carlos Pellegrini,1363,,3,,,Retiro,Comuna 1,1011,C1011AAA
-58.4379913923482,-34.5830855903799,435,Colombia Mia,Gastronomía,Colombiana,4778-1293,,,,,Honduras,5750,,,,,Palermo,Comuna 14,1414,C1414BNH
-58.4308676584405,-34.5774347614761,436,La Arepería de Buenos Aires,Gastronomía,Colombiana,4774-0308,,,,,Bonpland,2430,,,,,Palermo,Comuna 14,1425,C1425FWH
-58.4045115007137,-34.6016264338819,254,Asociación de Mujeres Colombianas en Argentina- AMCA,Institución Cultural - Social,Colombiana,4811-7340 / 4812-1478,,www.amcaweb.com.ar,amca2008@gmail.com,,Av. Pueyrredón,725,,10,20,,Balvanera,Comuna 3,1032,C1032ABU
-58.3813051974586,-34.5949182751378,858,Consulado de Colombia,Consulado,Colombiana,6079-5472/95,,www.buenosaires.consulado.gov.co,ccbaires@cancilleria.gov.co;  olga.reyes@cancilleria.gov.co,,Carlos Pellegrini,1135,,PB,,,Retiro,Comuna 1,1009,C1009ABW
-58.3872345959644,-34.5977369384061,780,Los recuerdos,Gastronomía,Colombiana,4811-3302,,,,,Uruguay,946,,,,,Recoleta,Comuna 2,1015,C1015ABT
-58.431416259217,-34.57646018911,433,Asociación de Cultura Colombiana en Argentina,Institución Cultural - Social,Colombiana,4776-1370 / 1535242510 / 1124572608,,https://www.facebook.com/como.vos.18,asociacionculturalcolombiana@gmail.com,,Av. Santa Fe,5099,,11,B,,Palermo,Comuna 14,1425,C1425BHM
-58.4438914756287,-34.6002630799622,24,i Latina,Gastronomía,Colombiana,4857-9095 /1564007622,,http://www.ilatinabuenosaires.com/,,,Murillo,725,,,,,Villa Crespo,Comuna 15,1414,C1414AFE
-58.4348490719,-34.5788368686176,434,Epa la Arepa,Gastronomía,Colombiana,4777-2370,,http://www.epalaarepa.com.ar/,,,Soler,5837,,,,,Palermo,Comuna 14,1425,C1425BYK
-58.4559767818403,-34.5582191228551,717,Embajada del Congo,Embajada,Congoleña,4896-4963,,,eargentina@cancilleria.gov.co,,Arcos,2340,,2,G,,Belgrano,Comuna 13,1428,C1428AFL
-58.4760439790426,-34.6249151088957,115,BAB Cocina Coreana,Gastronomía,Coreana,4637-1200,,,,,Morón,3155,,,,,Flores,Comuna 7,1406,C1406FVQ
-58.4744302395946,-34.6255975384002,114,Kyopo,Gastronomía,Coreana,4637-3465,,,,,Aranguren,3053,,,,,Flores,Comuna 7,1406,C1406FXE
-58.4042070255097,-34.5792483487475,439,Centro Cultural Coreano,Institución Cultural - Social,Coreana,4803-3167/1572,4807-7880,www.argentina.korean-culture.org,info.centroculteralcoreano@gmail.com; cccoreano@gmail.com,,Av. Cnel. Díaz,2884,,,,,Palermo,Comuna 14,1425,C1425DRO
-58.4759020085016,-34.6226341253488,113,Yugane,Gastronomía,Coreana,4613-4623,,,,,Paez,3063,,,,,Flores,Comuna 7,1406,C1406FRA
-58.4457016837093,-34.6420220719438,112,Mido,Gastronomía,Coreana,4632-7111,,,,,Carabobo,1575,,,,,Flores,Comuna 7,1406,C1406DHC
-58.4496988184901,-34.6393335353145,110,Instituto Coreano Argentino,Institución Educativa,Coreana,4631-6027 / 4634-1558,,http://www.e_ica.org/,institutocoreano@yahoo.com.ar; institutocoreano@gmail.com,,Av. Asamblea,1840,,,,,Flores,Comuna 7,1406,C1406HVV
-58.4459409774444,-34.6418467540368,111,Una canción coreana,Gastronomía,Coreana,4631-8852,,,,,Av. Carabobo,1549,,,,,Flores,Comuna 7,1406,C1406DHC
-58.4770424719006,-34.6251764597459,129,"Cámara Argentina de Comercio, Industria y Agropecuaria Coreanas - CACIAC",Institución Profesional,Coreana,,,,kyorebeun@gmail.com;  kyore87@hotmail.com; monicalee.ar@gmail.com,,Morón,3243,,,,,Floresta,Comuna 10,1406,C1406FVS
-58.4783451056845,-34.6244189827458,133,Kil Chong,Gastronomía,Coreana,4674-5900,,,,,Campana,714,,,,,Floresta,Comuna 10,1406,C1406AUN
-58.4811038972048,-34.6254108676079,132,Maniko,Gastronomía,Coreana,4671-3672,,,,,Felipe Vallese,3600,,,,,Floresta,Comuna 10,1407,C1407MHF
-58.4737459048543,-34.6320420690088,131,Sinko,Gastronomía,Coreana,4613-6338,,,,,Av. Rivadavia,7728,,,,,Floresta,Comuna 10,1406,C1406GMU
-58.4785842771273,-34.6264453761434,130,Cámara de Empresarios Coreanos en Argentina- CAEMCA,Institución Profesional,Coreana,5365-7080/7090,,www.caemca.com.ar,caemca@caemca.com.ar,,Concordia,540,,3,C,,Floresta,Comuna 10,1407,C1407DIJ
-58.4053341521242,-34.5794004546994,437,Embajada de Corea del Sur,Embajada,Coreana,4802-8865/8062,4803-6993,http://arg.mofa.go.kr,argentina@mofa.go.kr,,Av. de Libertador,2395,,,,,Palermo,Comuna 14,1425,C1425AAJ
-58.4296676703312,-34.5906079843955,440,Nail Lee Coffee,Gastronomía,Coreana,1136939160,,,,,Gorriti,4832,,,,,Palermo,Comuna 14,1414,C1414BJN
-58.4052306660829,-34.5792886358576,438,Consulado de Corea,Consulado,Coreana,4806-6796 / 4802-0923 / 4802-9665,4801-1443,www.arg.mofa.go.k,argentina@mofa.go.kr,,San Martín de Tours,2817,,,,,Palermo,Comuna 14,1425,C1425DNA
-58.3971915702033,-34.6027763427457,255,Bi Won,Gastronomía,Coreana,4372-1146,,,,,Junín,548,,,,,Balvanera,Comuna 3,1026,C1026ABL
-58.4771553937997,-34.6240821571275,134,Suk jung,Gastronomía,Coreana,4612 1385,,,,,Felipe Vallese,3209,,,,,Floresta,Comuna 10,1406,C1406FTK
-58.3755624516022,-34.5988987711591,646,Embajada de Costa Rica,Embajada,Costarricense,4801-3222,,embcr-ar@rree.go.cr,embcr-ar@rree.go.cr,,Av Córdoba,612,,1,A,,San Nicolas,Comuna 1,1054,C1054AAS
-58.4640753059598,-34.5720634875029,718,Colegio Cristo Rey Hermanas Vicentinas de Zagreb,Institución Educativa,Croata,,,,caridad@ssdnet.com.ar,,Virrey del Pino,3451,,,,,Belgrano,Comuna 13,1426,C1426EHK
-58.3723671369384,-34.626155395651,196,"Asociación Civil ""La Defensa del Hogar Croata""",Institución Cultural - Social,Croata,153280485,,http://hrvatskidomobran.blogspot.com.ar/,domobran@unioncroata.com.ar,,Bolívar,1556,,,,,San Telmo,Comuna 1,1141,C1141AAH
-58.3723747586951,-34.6260398010177,197,Hrvatski Domobran,Institución Cultural - Social,Croata,,,,,,Bolívar,1546,,,,,San Telmo,Comuna 1,1141,C1141AAH
-58.3734364142704,-34.6220936351069,198,Dobar Tek,Gastronomía,Croata,1555041442 / 4307-5235,,,,,San Juan,548,,,,,San Telmo,Comuna 1,1147,C1147AAQ
-58.4407440987338,-34.5740993514879,442,Club Cultural Argentino Croata,Institución Cultural - Social,Croata,4771-4954,4771-4954,,fmmajcen@hotmail.com clubcroata@hotmail.com,,Benjamín Matienzo,2532,,,,,Palermo,Comuna 14,1426,C1426DAV
-58.44015488434,-34.5686861035754,441,Embajada de Croacia,Embajada,Croata,4777-6409/ 4778-0203,4777-9159,http://ar.mvep.hr/es/,croemb.ar@mvep.hr,,Gorostiaga,2104,,,,,Palermo,Comuna 14,1426,C1426CTN
-58.4967254934467,-34.549327250443,218,Unión de Asociaciones Croatas en la República Argentina,Institución Cultural - Social,Croata,4542 - 5927,,http://www.unioncroata.com.ar/,unioncroata@gmail.com,,Lugones,4936,,,,,Saavedra,Comuna 12,1430,C1430EDV
-58.4967557133014,-34.5492798356878,219,Cámara Argentino Croata de Industria y Comercio,Institución Profesional,Croata,4443-5777,,http://www.camaracroata.org.ar,info@camaracroata.org.ar,,Lugones,4936,,,,,Saavedra,Comuna 12,1430,C1430EDV
-58.4967763919738,-34.5492521762256,220,El Hogar Croata,Institución Cultural - Social,Croata,4542-5927,4542-5927,www croaciacomerce com ar,hogarcroatasa@sinectis.com.ar; croaciacomerce@sinectis.com.ar,,Lugones,4936,,,,,Saavedra,Comuna 12,1430,C1430EDV
