id,nombre,domicilio,telefono,email,web,tipo,calle,altura,direccion,Long,Lat
134,HOTEL NAPOLEON,RIVADAVIA AV. 1364,4383-2031,INFO@NAPOLEON.COM.AR,http://www.hotel-napoleon.com.ar/,3 estrellas,RIVADAVIA,1364,, , 
133,HOTEL LYON,RIOBAMBA 251,4372-0100,info@hotel-lyon.com.ar,http://www.hotel-lyon.com.ar/,3 estrellas,RIOBAMBA,251,RIOBAMBA 251,-58.393590,-34.606347
132,HOTEL LUEY,RIVADAVIA AV. 2902,4861-0403,luey@arnet.com.ar,http://www.luey.com.ar/,3 estrellas,RIVADAVIA,2902,RIVADAVIA AV. 2902,-58.407809,-34.610329
131,LA PERLA HOTEL,JUJUY AV. 36,5218-7737,ventas@hotellaperla.com.ar,http://hotellaperla.com.ar/,3 estrellas,JUJUY,36,JUJUY AV. 36,-58.405842,-34.610396
130,IMPERIAL PARK HOTEL,LIMA 101,4383-0555,info@imperialparkhotel.com,http://www.imperialparkhotel.com/es/index,3 estrellas,LIMA,101,LIMA 101,-58.381959,-34.609833
129,IBIS BUENOS AIRES,"YRIGOYEN, HIPOLITO AV. 1592",5300-5555,H3251@ACCOR.COM,http://www.ibis.com/es/hotel-3251-ibis-buenos-aires/index.shtml,3 estrellas,HIPOLITO YRIGOYEN,1592,"YRIGOYEN, HIPOLITO AV. 1592",-58.388897,-34.610118
128,HOLIDAY INN EXPRESS,"ALEM, LEANDRO N. AV. 770",4311-5200,javier.vigliero@talbot.cl,,3 estrellas,LEANDRO N ALEM,770,"ALEM, LEANDRO N. AV. 770",-58.371301,-34.598750
127,HOTEL 26 DE SETIEMBRE,SUIPACHA 39,4345-4618,,,3 estrellas,SUIPACHA,39,SUIPACHA 39,-58.379215,-34.607781
126,GRAN HOTEL DE LA PAIX,RIVADAVIA AV. 1155,4381-8063,reservas@granhoteldelapaix.com.ar,http://www.granhoteldelapaix.com.ar/,3 estrellas,RIVADAVIA,1155,, , 
125,GRAN HOTEL AILEN,SUIPACHA 18,4345-4980,INFO@GRANHOTELAILEN.COM.AR,http://www.granhotelailen.com.ar/,3 estrellas,SUIPACHA,18,SUIPACHA 18,-58.379275,-34.608059
124,CARDTON HOTEL,"PERON, JUAN DOMINGO, TTE. GENERAL 1555",4382-2463,hotelcardtonbaires@hotmail.com,,3 estrellas,JUAN D PERÓN,1555,"PERON, JUAN DOMINGO, TTE. GENERAL 1555",-58.388655,-34.606556
123,BEL AIR BUENOS AIRES HOTEL,ARENALES 1462,4021-4000,reservas@hotelbelair.com.ar,http://www.hotelbelair.com.ar/,3 estrellas,ARENALES,1462,ARENALES 1462,-58.388018,-34.594704
122,ATLAS TOWER HOTEL,CORRIENTES AV. 1778,43719371,reservas@atlastower.com.ar,http://www.atlastower.com.ar/,3 estrellas,CORRIENTES,1778,CORRIENTES AV. 1778,-58.391910,-34.604490
121,HOTEL ALPINO,CABELLO 3318,4802-5151,reservas@hotelalpino.com.ar,http://hotelalpino.com.ar/web/,3 estrellas,CABELLO,3318,CABELLO 3318,-58.407931,-34.581659
120,RIVER HOTEL  (en meses cambia nombre a BABEL PLAZA),MONTEVIDEO 86,4382-8789,reservas@babelplaza.com.ar,,3 estrellas,MONTEVIDEO,86,MONTEVIDEO 86,-58.389294,-34.608025
119,HOTEL AEROPARQUE INN Y SUITES,"OBLIGADO RAFAEL, AV.COSTANERA 1221",4803-6002,reservas@hotelaeroparque.com,http://www.hotelaeroparque.com/,3 estrellas,RAFAEL OBLIGADO y SALGUERO,1221,, , 
118,CRISTAL PALACE HOTEL,CIUDAD DE LA PAZ 2550,4786-1700,info@cristalpalace.com,http://www.cristalpalace.com/,3 estrellas,CIUDAD DE LA PAZ,2550,CIUDAD DE LA PAZ 2550,-58.461279,-34.558469
117,SARMIENTO PALACE HOTEL,SARMIENTO 1953,4953-3420,info@hotelsarmiento.com.ar,http://www.hotelsarmiento.com.ar/,3 estrellas,SARMIENTO,1953,SARMIENTO 1953,-58.394441,-34.605772
116,HOTEL FACON GRANDE,RECONQUISTA 649,4312-6361,reservas@hotelfacon.com.ar,http://hotelfacongrande.com/,3 estrellas,RECONQUISTA,649,RECONQUISTA 649,-58.372593,-34.600328
115,ELEVEN PALACE HOTEL,LA RIOJA 87,4864-5097,info@hoteleleven.com.ar,http://www.hoteleleven.com.ar/,3 estrellas,LA RIOJA,87,LA RIOJA 87,-58.408814,-34.611320
114,REGIS ORHO HOTEL,LAVALLE 813,4327-2605,regisventas@orho-hoteles.com.ar,http://www.hotel-regis.com.ar/,3 estrellas,LAVALLE,813,LAVALLE 813,-58.378306,-34.602341
113,HOTEL TORRE,OLLEROS 4186,4552-6034,info@torre-hotel.com.ar,http://www.torre-hotel.com.ar/,3 estrellas,OLLEROS,4186,OLLEROS 4186,-58.453732,-34.587271
112,HOTEL IMPALA,LIBERTAD 1217,4816-0430,info@hotelimpala.com.ar,http://www.hotelimpala.com.ar/,3 estrellas,LIBERTAD,1217,LIBERTAD 1217,-58.384381,-34.594209
111,ROCHESTER CONCEPT,MAIPU 572,4326-6076,reservas@rochesterconcept.com.ar,http://www.rochesterconcept.com.ar/,3 estrellas,MAIPU,572,MAIPU 572,-58.376780,-34.601458
110,BA CENTRAL HOTEL,JUNIN 357,4953-4455,reservas@bacentralhotel.com.ar,http://www.bacentralhotel.com.ar/,3 estrellas,JUNIN,357,JUNIN 357,-58.396664,-34.605168
109,WALDORF HOTEL,PARAGUAY 450,4312-2071,info@waldorf-hotel.com.ar,http://www.waldorf-hotel.com.ar/,3 estrellas,PARAGUAY,450,PARAGUAY 450,-58.373624,-34.597412
108,GRAN HOTEL ORLY,PARAGUAY 474,4312-5344,info@orly.com.ar,http://www.orly.com.ar/,3 estrellas,PARAGUAY,474,PARAGUAY 474,-58.373805,-34.597424
107,EMBAJADOR HOTEL,"PELLEGRINI, CARLOS 1185",5254-6835,reservas@525hotel.com,http://www.embajadorhotel.com.ar/,3 estrellas,CARLOS PELLEGRINI,1185,"PELLEGRINI, CARLOS 1185",-58.381496,-34.594413
106,HOTEL ESMERALDA PALACE,ESMERALDA 527,5811-0317,reservas@hotel-esmeralda.com.ar,http://www.hotel-esmeralda.com.ar/,3 estrellas,ESMERALDA,527,ESMERALDA 527,-58.378106,-34.602004
105,ECUADOR HOTEL,"ALSINA, ADOLFO 2820",4956-0532,ECUADOR@INEA.COM.AR,,3 estrellas,ALSINA,2820,"ALSINA, ADOLFO 2820",-58.405863,-34.612473
104,GRAN HOTEL ARGENTINO,"PELLEGRINI, CARLOS 37",4334-4001,info@hotel-argentino.com.ar,http://www.hotel-argentino.com.ar/,3 estrellas,CARLOS PELLEGRINI,37,"PELLEGRINI, CARLOS 37",-58.380695,-34.607944
103,CONSTITUCION PALACE HOTEL,LIMA 1697,4305-9010,info@cphotel.com.ar,http://www.cphotel.com.ar/,3 estrellas,LIMA,1697,LIMA 1697,-58.382231,-34.627676
102,COLUMBIA PALACE HOTEL,CORRIENTES AV. 1536,4373-1906,reservas@columbiapalacehotel.com.ar,http://www.columbiapalacehotel.com.ar/,3 estrellas,CORRIENTES,1536,CORRIENTES AV. 1536,-58.388642,-34.604241
101,LIBERTY HOTEL BUENOS AIRES,CORRIENTES AV. 632,5279-0000,,http://www.liberty-hotel.com.ar/,3 estrellas,CORRIENTES,632,CORRIENTES AV. 632,-58.375656,-34.603423
100,DIDI SOHO HOTEL,HONDURAS 4762,4831-2595,reservas@didihotelbuenosaires.com,http://www.didihotelbuenosaires.com/es/,2 estrellas,HONDURAS 4762,4762,, , 
99,BET HOTEL,SAAVEDRA 526,4942-3399,info@bethotelbuenosaires.com.ar,http://bethotelbuenosaires.com.ar/es,2 estrellas,SAAVEDRA,526,SAAVEDRA 526,-58.402786,-34.615804
98,LA POSADA DEL FACON,ESTADOS UNIDOS 2937,4957-5334,reservas@laposadadefacon.com,http://www.laposadadefacon.com/,2 estrellas,ESTADOS UNIDOS,2937,ESTADOS UNIDOS 2937,-58.406716,-34.620612
97,KOTEN HOTEL  PALERMO SOHO,GUEMES 4651,4771-3293,info@kotenhotel.com,www.kotenhotel.com,2 estrellas,GUEMES,4651,GUEMES 4651,-58.424148,-34.581155
96,SOL MONTSERRAT,MEXICO 1149,4381-5174,,http://www.hotelsolmontserrat.com.ar/,2 estrellas,MEXICO,1149,MEXICO 1149,-58.382403,-34.615309
95,TANGO APART HOTEL,"URIBURU JOSE E., PRES. 730",4953-9993,reservas@hoteltangouriburu.com.ar,WWW.HOTELTANGOFACULTAD.COM.AR,2 estrellas,URIBURU,730,"URIBURU JOSE E., PRES. 730",-58.398702,-34.600704
94,MARI PLAZA HOTEL,"MITRE, BARTOLOME 2021",4953-7887,info@mariplazahotel.com.ar,http://www.mariplazahotel.com.ar/index.php/es/,2 estrellas,BARTOLOME MITRE,2021,"MITRE, BARTOLOME 2021",-58.395310,-34.608142
93,MEDRANO PLAZA HOTEL,MEDRANO AV. 874,4864-1631,info@medranoplazahotel.com.ar,http://www.medranoplazahotel.com.ar/,2 estrellas,MEDRANO,874,MEDRANO AV. 874,-58.420562,-34.599804
92,HOTEL CARRARA,RIVADAVIA AV. 2307,4952-0768,info@hotelcarrara.com.ar,http://www.hotelcarrara.com.ar/,2 estrellas,RIVADAVIA,2307,, , 
91,STAR HOTEL,ECUADOR 12,4866-0333,,,2 estrellas,ECUADOR,12,ECUADOR 12,-58.408933,-34.610099
90,HOTEL AMERICANO,RODRIGUEZ PEÑA 265,4382-4223,info@hotelamericano.com.ar,http://www.hotelamericano.com.ar/,2 estrellas,RODRIGUEZ PEÑA,265,RODRIGUEZ PEÑA 265,-58.390731,-34.605960
89,AIRES EXPRESS HOTEL,"MITRE, BARTOLOME 3410",4860-0204,airesexpress@speedy.com.ar,http://www.airesexpress.com.ar/,2 estrellas,BARTOLOME MITRE,3410,"MITRE, BARTOLOME 3410",-58.414803,-34.609428
88,HOTEL AYAMITRE,AYACUCHO 106,4953-1655,reservas@hotelayamitre.com.ar,http://www.hotelayamitre.com.ar/#1,2 estrellas,AYACUCHO,106,AYACUCHO 106,-58.394993,-34.608042
87,LOS ROBLES,ESTADOS UNIDOS 827,4300-2096,daquilaus@hotmail.com,http://www.losroblesdesantelmo.com.ar/,2 estrellas,ESTADOS UNIDOS,827,ESTADOS UNIDOS 827,-58.377753,-34.618508
86,HOTEL LOS TRES REYES,BRASIL 425,4300-9456,,http://www.hotellostresreyes.com.ar/,2 estrellas,BRASIL,425,BRASIL 425,-58.371487,-34.625345
85,HOTEL RIO HOTEL,"SALGUERO, JERONIMO 218",4983-8837,INFO@HOTELRIO.COM.AR,,2 estrellas,SALGUERO,218,"SALGUERO, JERONIMO 218",-58.420048,-34.608324
84,HOTEL PRINCIPE,LAPRIDA 1454,4821-9818,principe@hotel-principe.com.ar,http://www.hotel-principe.com.ar/,2 estrellas,LAPRIDA,1454,LAPRIDA 1454,-58.405567,-34.592095
83,HOTEL AVENIDA,DE MAYO AV. 623,4331-4341,havenida@ciudad.com.ar,http://www.hotelav.com.ar/,2 estrellas,DE MAYO,623,, , 
82,HOTEL CONCEPT,SANTIAGO DEL ESTERO 180,4383-3473,,,2 estrellas,SANTIAGO DEL ESTERO,180,SANTIAGO DEL ESTERO 180,-58.384793,-34.610730
81,HOTEL A Y B  internacional,MONTEVIDEO 248,4382-4118,hotalayb@hotmail.com,,3 estrellas,MONTEVIDEO,248,MONTEVIDEO 248,-58.389374,-34.606089
80,HOTEL 11 DE SEPTIEMBRE,CATAMARCA 185,4957-6692,hotel11deseptiembre@gmail.com,http://www.sindicatouda.org.ar/hotel,Hotel sindical,CATAMARCA,185,CATAMARCA 185,-58.407074,-34.612274
79,HOTEL PACIFICO,FRAY JUSTO SANTAMARIA DE ORO 2554,4771-4071,reservas@hotelpacifico.com.ar,http://www.hotelpacifico.com.ar/,2 estrellas,FRAY J. S. MARIA DE ORO,2554,FRAY JUSTO SANTAMARIA DE ORO 2554,-58.423850,-34.578633
78,UH HOTEL USHUAIA,CORDOBA AV. 350,4312-4811,info@hotelesdiba.com.ar,http://www.hotelesdiba.com.ar/hotel-ushuaia.php,2 estrellas,CORDOBA,350,CORDOBA AV. 350,-58.372174,-34.598551
77,GRAN HOTEL VEDRA,DE MAYO AV. 1350,4383-0883,info@hotelvedra.com.ar,http://www.hotelvedra.com.ar/,2 estrellas,DE MAYO,1350,DE MAYO AV. 1350,-58.385445,-34.609407
76,HOTEL SUIPACHA INN,SUIPACHA 515,4322-0099,RESERVAS@HOTELSUIPACHA.COM.AR,http://www.hotelsuipacha.com.ar/,2 estrellas,SUIPACHA,515,SUIPACHA 515,-58.379520,-34.602187
75,HOTEL RECOLETA,"PAGANO, JOSE LEON 2684",4802-7318,HOTELRECOLETA@FIBERTEL.COM.AR,http://www.recoleta.com.ar/alojamiento/hotel-recoleta,2 estrellas,PAGANO,2684,"PAGANO, JOSE LEON 2684",-58.399751,-34.583889
74,REAL SPLENDID,"FALCON, RAMON L.,CNEL. 2799",4611-4610,realsplendidhotel@ciudad.com.ar,http://www.realsplendidhotel.com.ar/,2 estrellas,RAMON FALCON,2799,"FALCON, RAMON L.,CNEL. 2799",-58.467562,-34.631653
73,CENTRAL CORDOBA HOTEL,SAN MARTIN 1021,4311-1175,,http://www.hotelcentralcordoba.com.ar/,2 estrellas,SAN MARTIN,1021,SAN MARTIN 1021,-58.374300,-34.595975
72,CECIL HOTEL,DE MAYO AV. 1239,4383-3511,cecilhotel@netizen.com.ar,,2 estrellas,DE MAYO,1239,DE MAYO AV. 1239,-58.383981,-34.609148
71,CAMARO PALACE HOTEL,SARMIENTO 4239,4867-4798,camaroph@speedy.com.ar,,2 estrellas,SARMIENTO,4239,SARMIENTO 4239,-58.424886,-34.604388
70,HOTEL ARENALES,ARENALES 2984,4828-5000,info@hotelarenales.com.ar,http://hotelarenales.com.ar/home/,2 estrellas,ARENALES,2984,ARENALES 2984,-58.406810,-34.590439
69,HOTEL FROSSARD,TUCUMAN 686,4322-1811,info@hotelfrossard.com.ar,http://www.hotelfrossard.com.ar/index.html,2 estrellas,TUCUMAN,686,TUCUMAN 686,-58.376442,-34.601139
68,HOTEL ADRAZI INTERNACIONAL,SANTIAGO DEL ESTERO 349,4382-6280,reservas@hoteladrazi.com.ar,http://www.hoteladrazi.com.ar/,3 estrellas,SANTIAGO DEL ESTERO,349,SANTIAGO DEL ESTERO 349,-58.384755,-34.612750
67,HOTEL MADRID,DE MAYO AV. 1135,4381-9021,RESERVA@HOTELMADRID.COM.AR,,2 estrellas,DE MAYO,1135,DE MAYO AV. 1135,-58.382513,-34.609048
66,LISBOA PALACE HOTEL,"MITRE, BARTOLOME 1282",4381-2152,info@hotel-lisboa.com.ar,http://www.hotel-lisboa.com.ar/,2 estrellas,BARTOLOME MITRE,1282,"MITRE, BARTOLOME 1282",-58.384617,-34.607539
65,HOTEL DIPLOMAT,SAN MARTIN 918,4311-9370,info@hoteldiplomat.com.ar,http://www.hoteldiplomat.com.ar/,2 estrellas,SAN MARTIN,918,SAN MARTIN 918,-58.374308,-34.597207
64,KINGS HOTEL,CORRIENTES AV. 623,4322-8161,,http://www.kingshotel.com.ar/,2 estrellas,CORRIENTES,623,CORRIENTES AV. 623,-58.375550,-34.603253
63,HOTEL PALERMO,GODOY CRUZ 2725,4773-7951,info@hotel-palermo.com.ar,http://hotel-palermo.com.ar/,2 estrellas,GODOY CRUZ,2725,GODOY CRUZ 2725,-58.424967,-34.578432
62,HOTEL ESPERIA,"URQUIZA, GRAL. 222",4957-3937,consultas@hotelesperia.com.ar,http://www.hotelesperia.com.ar/,2 estrellas,URQUIZA,222,"URQUIZA, GRAL. 222",-58.410035,-34.612967
61,BLANRO HOTEL,JUNIN 759,4374-2000,reservas@hotelblanro.com.ar,,2 estrellas,JUNIN,759,JUNIN 759,-58.397104,-34.600343
60,HOTEL PIZARRO,PIZARRO 5367,4683-0085,reservas@hotelpizarro.com.ar,http://www.hotelpizarro.com.ar/,2 estrellas,PIZARRO,5367,PIZARRO 5367,-58.500696,-34.642602
59,HOTEL CENTRAL,SOLIS 192,4373-8785,,http://www.hotelcentralbsas.com/,2 estrellas,SOLIS,192,SOLIS 192,-58.390310,-34.611252
58,HOTEL NUEVO MUNDIAL,DE MAYO AV. 1298,4383-0011,reservas@mundialhotel.com.ar,http://www.mundialhotel.com.ar/,2 estrellas,DE MAYO,1298,DE MAYO AV. 1298,-58.384820,-34.609284
57,GRAN HOTEL HISPANO,DE MAYO AV. 861,4345-2020,hhispano@hhispano.com.ar,http://www.hhispano.com.ar/,2 estrellas,DE MAYO,861,DE MAYO AV. 861,-58.378641,-34.608859
56,HOTEL RODNEY,JUNIN 35,4345-0176,administracion@hotelrodney.com.ar,http://www.hotelrodneyba.com/,2 estrellas,JUNIN,35,JUNIN 35,-58.396285,-34.608979
55,HOTEL PANAME,GODOY CRUZ 2774,4771-4041,info@panamehotel.com.ar,http://www.panamehotel.com.ar/,2 estrellas,GODOY CRUZ,2774,GODOY CRUZ 2774,-58.424680,-34.577950
54,HOTEL TRES SARGENTOS,TRES SARGENTOS 345,4312-6081,tresargentos@hotmail.com,http://www.hoteltressargentos.com.ar/,2 estrellas,TRES SARGENTOS,345,TRES SARGENTOS 345,-58.372339,-34.597757
53,TURILUZ (EXMOLINO HOTEL),CALLAO AV. 164,4374-9112,info@molinohotel.com.ar,,Hotel sindical,CALLAO,164,CALLAO AV. 164,-58.392186,-34.607280
52,AYACUCHO PALACE HOTEL,AYACUCHO 1408,4806-1815,reservas@ayacuchohotel.com.ar,http://ayacuchohotel.com.ar,2 estrellas,AYACUCHO,1408,AYACUCHO 1408,-58.394854,-34.592560
51,GRAN HOTEL ATLANTIC,CASTELLI 45,4951-0081,reservasweb@hotelatlantic.com.ar,http://hotelatlantic.com.ar/,2 estrellas,CASTELLI,45,CASTELLI 45,-58.404581,-34.609401
50,HOTEL MARBELLA,DE MAYO AV. 1261,4383-8566,info@hotelmarbella.com.ar,http://www.hotelmarbella.com.ar/hotel.html,2 estrellas,DE MAYO,1261,DE MAYO AV. 1261,-58.384301,-34.609170
49,TUCUMAN PALACE HOTEL,TUCUMAN 384,4311-2298,reservas@tucumanpalacehotel.com.ar,http://www.tucumanpalace.com.ar/,2 estrellas,TUCUMAN,384,TUCUMAN 384,-58.372245,-34.600854
48,PLAZA ROMA,LAVALLE 110,4312-7436,reservas@hotelplazaroma.com.ar,http://www.hotelplazaroma.com/,2 estrellas,LAVALLE,110,LAVALLE 110,-58.369326,-34.601869
47,HOTEL INTERNACIONAL,"IRIGOYEN, BERNARDO DE 554",4334-4949,info@hotel-internacional.com.ar,www.hotel-internacional.com.ar,2 estrellas,BERNARDO DE IRIGOYEN,554,"IRIGOYEN, BERNARDO DE 554",-58.380346,-34.614701
46,NOVEL HOTEL,DE MAYO AV. 915,4345-0176,gerencia@novelhotel.com.ar,,2 estrellas,DE MAYO,915,DE MAYO AV. 915,-58.379400,-34.608832
45,GUIDO PALACE,GUIDO 1780,4812-0341,consulta@guidopalace.com,,2 estrellas,GUIDO,1780,GUIDO 1780,-58.389700,-34.590282
44,ASTORIA,DE MAYO AV. 916,4334-9061,info@hotel-astoria.com.ar,http://www.hotel-astoria.com.ar/,2 estrellas,DE MAYO,916,DE MAYO AV. 916,-58.379405,-34.608993
43,HOTEL RITZ,DE MAYO AV. 1111,4383-9001,reservas@ritzbuenosaires.com,,2 estrellas,DE MAYO,1111,DE MAYO AV. 1111,-58.382239,-34.609029
42,HOTEL COMBATE DE LOS POZOS,COMBATE DE LOS POZOS 870,4383-5479,,,1 estrella,COMBATE DE LOS POZOS,870,COMBATE DE LOS POZOS 870,-58.393164,-34.618905
41,NUÑEZ SUITES,NUÑEZ 2129,4704-6043,info@nunezsuites.com.ar,http://www.nunezsuites.com.ar/,1 estrella,NUÑEZ,2129,NUÑEZ 2129,-58.464962,-34.548389
40,LA FRESQUE,DE MAYO AV. 984,4331-3615,info@lafresquehotel.com,http://lafresquehotel.com/es/,1 estrella,AV DE MAYO,984,DE MAYO AV. 984,-58.380303,-34.609055
39,MITRE SUITES HOTEL,"MITRE, BARTOLOME 4315",4115-9161,info@mitresuiteshotel.com.ar,http://www.mitresuiteshotel.com.ar/,1 estrella,BARTOLOME MITRE,4315,"MITRE, BARTOLOME 4315",-58.427728,-34.610503
38,AYRES PORTEÑOS TANGO SUITES,CHACABUCO 615,4307-0802,,,1 estrella,CHACABUCO,615,CHACABUCO 615,-58.376078,-34.615128
37,HOTEL LUA,CATAMARCA 85,4861-6815,,,1 estrella,CATAMARCA,85,CATAMARCA 85,-58.407487,-34.611095
36,HOTEL THE LOFT,RIVADAVIA AV. 921,4331-4538,reservastheloft@outlook.com,,1 estrella,RIVADAVIA,921,RIVADAVIA AV. 921,-58.379427,-34.608277
35,HOTEL DE LA RUE,"FREIRE, RAMON, CAP. GRAL. 1765",4551-4884,info@hoteldelarue.com.ar,http://www.hoteldelarue.com.ar/,1 estrella,RAMON FREIRE,1765,"FREIRE, RAMON, CAP. GRAL. 1765",-58.461529,-34.569843
34,HOTEL LAS FAMILIAS,CUBA 3146,4702-5687,,http://www.hotellasfamilias.com/,1 estrella,CUBA,3146,CUBA 3146,-58.463580,-34.551451
33,HOTEL PLAZA CONGRESO,RIVADAVIA AV. 1691,4371-9747,plazacongreso@hotelescongreso.com.ar,http://www.hotelplazacongreso.com.ar/,1 estrella,RIVADAVIA,1691,, , 
32,COLIN,"GARAY, JUAN DE AV. 1359",4304-8153,,,1 estrella,JUAN DE GARAY,1359,"GARAY, JUAN DE AV. 1359",-58.385165,-34.627040
31,HOTEL PANAMERICAN,MORENO 2754,4931-2631,,,1 estrella,MORENO,2754,MORENO 2754,-58.404765,-34.613447
30,HOTEL BRISAS,TACUARI 1621,4300-5076,,,1 estrella,TACUARI,1621,TACUARI 1621,-58.377122,-34.627141
29,HOTEL QUITO,"ALSINA, ADOLFO 2737",4957-5056,,,1 estrella,ALSINA,2737,"ALSINA, ADOLFO 2737",-58.404861,-34.612341
28,HOTEL CASTELLI 75,CASTELLI 75,4952-9003,,,1 estrella,CASTELLI,75,CASTELLI 75,-58.404604,-34.609091
27,ONCE PLAZA HOTEL,MORENO 2717,4932-6700,onceplaza@hotmail.com.ar,http://www.onceplazahotel2.com.ar/,1 estrella,MORENO,2717,MORENO 2717,-58.404568,-34.613366
26,HOTEL LLANO,"YRIGOYEN, HIPOLITO 3023",4861-1672,,,1 estrella,HIPOLITO YRIGOYEN,3023,"YRIGOYEN, HIPOLITO 3023",-58.409146,-34.611453
25,REINA HOTEL,DE MAYO AV. 1120,4325-8960,recepcion@hotelreina.com.ar,https://www.hotelreina.com.ar,1 estrella,DE MAYO,1120,DE MAYO AV. 1120,-58.382316,-34.609190
24,GRAN HOTEL LIBERTAD,LIBERTAD 1058,02317-422244,reservas@granhotellibertad.com.ar,http://grandhotellibertad.com.ar/,1 estrella,LIBERTAD,1058,LIBERTAD 1058,-58.384293,-34.596201
23,MORDOMO,CIUDAD DE LA PAZ 2942,4544-2711,hotelmordomo@yahoo.com.ar,http://www.hotelmordomo.com/,1 estrella,CIUDAD DE LA PAZ,2942,CIUDAD DE LA PAZ 2942,-58.464122,-34.555699
22,VERSALLES PALACE,FINOCHIETTO ENRIQUE DR. 864,4361-5800,edu_savall@hotmail.com,,1 estrella,DR E FINOCHIETTO,864,FINOCHIETTO ENRIQUE DR. 864,-58.375975,-34.630520
21,HOTEL PALACE SOLIS,SOLIS 352,4371-6266,marcepantano@hotmail.com,http://www.hotelpalacesolis.com/,1 estrella,SOLIS,352,SOLIS 352,-58.390320,-34.613144
20,HOTEL LOURDES,CALLAO AV. 44,4952-3087,lourdeshotel@yahoo.com,,1 estrella,CALLAO,44,CALLAO AV. 44,-58.392097,-34.608662
19,ESQUEL,BRASIL 1319,4305-6362,,,1 estrella,BRASIL,1319,BRASIL 1319,-58.384679,-34.628201
18,HOTEL DU HELDER,RIVADAVIA AV. 857,4345-3644,hotelduhelder@hotmail.com,http://www.hotelduhelder.com/,1 estrella,RIVADAVIA,857,RIVADAVIA AV. 857,-58.378597,-34.608229
17,HOTEL CASABLANCA,SANTIAGO DEL ESTERO 1687,4305-4048,HOTELCASABLANCA@CIUDAD.COM.AR,,1 estrella,SANTIAGO DEL ESTERO,1687,SANTIAGO DEL ESTERO 1687,-58.384392,-34.628007
16,HOTEL ALDEANO I,LA RIOJA 277,4931-2980,aldeano1@hotelaldeano.com.ar,,1 estrella,LA RIOJA,277,LA RIOJA 277,-58.408692,-34.613602
15,HOTEL EL CASTILLO,"ALVEAR, MARCELO T. DE 1893",4813-2048,gerencia@hotel-elcastillo.com.ar,http://www.hotel-elcastillo.com.ar/,1 estrella,MARCELO T DE ALVEAR,1893,"ALVEAR, MARCELO T. DE 1893",-58.394637,-34.597224
14,HOTEL FLORENTINO,"URQUIZA, GRAL. 187",4932-9641,,,1 estrella,URQUIZA,187,"URQUIZA, GRAL. 187",-58.410138,-34.612572
13,HOTEL CEVALLOS,"CEVALLOS, VIRREY 261",4372-7636,hotelcevallos@hotelescongreso.com.ar,http://www.hotelescongreso.com.ar/hotelcevallos/,1 estrella,VIRREY CEVALLOS,261,"CEVALLOS, VIRREY 261",-58.388981,-34.611914
12,HOTEL RIO DE LA PLATA,"GARAY, JUAN DE AV. 1271",4305-3191,info@hotelreinodelplata.com.ar,http://www.hotelreinodelplata.com.ar/,1 estrella,JUAN DE GARAY,1271,"GARAY, JUAN DE AV. 1271",-58.383916,-34.626907
11,HOTEL EL CABILDO,LAVALLE 748,4322-6695,recepcion@hotelelcabildo.com,https://www.hotelelcabildo.com,1 estrella,LAVALLE,748,LAVALLE 748,-58.377360,-34.602383
10,HOTEL HISPANO ARGENTINO,CATAMARCA 167,4381-9407,hhispano@hhispano.com.ar,http://www.hhispano.com.ar/,1 estrella,CATAMARCA,167,CATAMARCA 167,-58.407147,-34.612066
9,HOTEL TERMINE,CASTELLI 61,4951-0071,TERMINEHOTEL@ARNET.COM.AR,http://www.terminehotel.com.ar/,1 estrella,CASTELLI,61,CASTELLI 61,-58.404592,-34.609255
8,HOTEL MAJESTIC,LIBERTAD 121,4382-1949,INFO@MAJESTICHOTEL.COM.AR,http://www.majestichotel.com.ar/,1 estrella,LIBERTAD,121,LIBERTAD 121,-58.383493,-34.607230
7,HOTEL PRINCE,ARENALES 1627,4811-8004,princehotel@fibertel.com.ar,http://www.princehotel.com.ar/,1 estrella,ARENALES,1627,ARENALES 1627,-58.390645,-34.594987
6,HOTEL MILAN,MONTEVIDEO 337,4373-0736,gerencia@milanhotel.com.ar,http://www.milanhotel.com.ar/,1 estrella,MONTEVIDEO,337,MONTEVIDEO 337,-58.389323,-34.604920
5,AVENIDA PETIT HOTEL,DE MAYO AV. 1347,4381-2428,avenidapetit@gmail.com,http://avenidapetit.blogspot.com.ar/,1 estrella,DE MAYO,1347,DE MAYO AV. 1347,-58.385505,-34.609331
4,ALFA HOTEL,RIOBAMBA 1064,4812-3719,reservas@alfahotel.com.ar,http://www.alfahotel.com.ar/,1 estrella,RIOBAMBA,1064,RIOBAMBA 1064,-58.394791,-34.596496
3,HOTEL CONDOR,LA RIOJA 258,4932-7626,hotelcondor@hotmail.com,,1 estrella,LA RIOJA,258,LA RIOJA 258,-58.408614,-34.613372
2,HOTEL CHILE,DE MAYO AV. 1297,4381-6363,hotelchile@hotmail.com,http://www.chilehotel.com.ar/,1 estrella,DE MAYO,1297,DE MAYO AV. 1297,-58.384705,-34.609198
1,HOTEL TURISTA,DE MAYO AV. 686,4331-2281,turistahotel@yahoo.com.ar,http://www.hotel-turista.com/,1 estrella,DE MAYO,686,, , 
